Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
49,40,259.35,3,2,1,321,Loyal Customers
151,262,991.85,1,4,3,143,Big Spenders
334,14,157.09,1,1,1,111,Lost Customers
4,134,2463.17,4,4,4,444,Best Customers
15,27,4892.240000000001,4,2,4,424,Loyal Customers
106,24,425.0,2,2,2,222,Almost Lost
15,52,1139.73,4,3,3,433,Best Customers
275,24,380.5,1,2,2,122,Almost Lost
15,487,10585.57,4,4,4,444,Best Customers
246,20,465.32,1,2,2,122,Almost Lost
238,15,579.0,1,1,2,112,Lost Customers
0,48,984.57,4,3,3,433,Best Customers
105,35,749.78,2,2,3,223,Almost Lost
22,85,1679.64,3,3,4,334,Best Customers
51,9,124.88,2,1,1,211,Almost Lost
194,16,1503.5,1,1,3,113,Lost Customers
23,14,213.78,3,1,1,311,Loyal Customers
74,23,329.34,2,2,2,222,Almost Lost
17,20,251.70000000000002,3,2,1,321,Loyal Customers
7,15,306.55,4,1,2,412,Loyal Customers
31,67,1266.97,3,3,3,333,Best Customers
21,102,1534.73,3,3,3,333,Best Customers
30,229,3518.03,3,4,4,344,Best Customers
28,105,1707.21,3,4,4,344,Best Customers
21,5,293.1,3,1,1,311,Loyal Customers
32,145,2466.4,3,4,4,344,Best Customers
283,10,158.68,1,1,1,111,Lost Customers
38,14,189.49,3,1,1,311,Loyal Customers
49,60,816.88,3,3,3,333,Best Customers
288,16,224.91,1,1,1,111,Lost Customers
74,16,313.26,2,1,2,212,Almost Lost
4,87,3755.65,4,3,4,434,Best Customers
217,4,59.9,1,1,1,111,Lost Customers
43,64,1430.94,3,3,3,333,Best Customers
201,15,306.13,1,1,2,112,Lost Customers
177,80,711.79,1,3,3,133,Big Spenders
55,131,780.38,2,4,3,243,Big Spenders
56,23,239.92000000000002,2,2,1,221,Almost Lost
7,76,3286.9100000000003,4,3,4,434,Best Customers
46,2,144.0,3,1,1,311,Loyal Customers
226,10,203.95,1,1,1,111,Lost Customers
10,89,2275.58,4,3,4,434,Best Customers
105,61,384.40000000000003,2,3,2,232,Lost Customers
58,20,249.74,2,2,1,221,Almost Lost
27,237,2095.13,3,4,4,344,Best Customers
35,35,1674.46,3,2,4,324,Loyal Customers
273,29,262.62,1,2,1,121,Lost Customers
29,29,1013.01,3,2,3,323,Loyal Customers
23,96,692.22,3,3,3,333,Best Customers
53,40,342.63,2,2,2,222,Almost Lost
35,152,3563.85,3,4,4,344,Best Customers
168,67,1352.91,1,3,3,133,Big Spenders
53,13,384.08,2,1,2,212,Almost Lost
52,7,204.24,2,1,1,211,Almost Lost
26,213,2299.67,3,4,4,344,Best Customers
252,4,226.85,1,1,1,111,Lost Customers
39,164,2741.08,3,4,4,344,Best Customers
59,104,984.12,2,4,3,243,Big Spenders
233,9,113.5,1,1,1,111,Lost Customers
3,274,1960.72,4,4,4,444,Best Customers
31,25,114.23,3,2,1,321,Loyal Customers
23,472,3198.25,3,4,4,344,Best Customers
6,63,335.13,4,3,2,432,Lost Customers
64,28,354.15,2,2,2,222,Almost Lost
309,49,426.79,1,3,2,132,Lost Customers
308,21,393.49,1,2,2,122,Almost Lost
18,47,939.32,3,3,3,333,Best Customers
15,208,1906.09,4,4,4,444,Best Customers
95,47,318.76,2,3,2,232,Lost Customers
263,73,3466.67,1,3,4,134,Big Spenders
11,546,3127.82,4,4,4,444,Best Customers
2,36,421.52,4,2,2,422,Loyal Customers
34,25,190.88,3,2,1,321,Loyal Customers
182,14,149.89000000000001,1,1,1,111,Lost Customers
24,29,550.06,3,2,2,322,Loyal Customers
12,105,916.13,4,4,3,443,Best Customers
10,19,314.69,4,2,2,422,Loyal Customers
2,566,3744.65,4,4,4,444,Best Customers
312,16,379.95,1,1,2,112,Lost Customers
107,40,1135.04,2,2,3,223,Almost Lost
0,407,8628.55,4,4,4,444,Best Customers
52,31,954.9,2,2,3,223,Almost Lost
204,9,171.45,1,1,1,111,Lost Customers
14,55,282.19,4,3,1,431,Lost Customers
119,69,318.65,2,3,2,232,Lost Customers
3,57,384.52,4,3,2,432,Lost Customers
362,39,283.28000000000003,1,2,1,121,Lost Customers
116,87,353.86,2,3,2,232,Lost Customers
17,18,178.26,3,2,1,321,Loyal Customers
4,112,272.44,4,4,1,441,Lost Customers
40,78,298.41,3,3,2,332,Lost Customers
106,16,240.0,2,1,1,211,Almost Lost
147,124,603.37,1,4,2,142,Lost Customers
51,12,1253.3600000000001,2,1,3,213,Almost Lost
207,23,63.440000000000005,1,2,1,121,Lost Customers
138,127,562.9,2,4,2,242,Lost Customers
1,80,310.64,4,3,2,432,Lost Customers
126,38,317.62,2,2,2,222,Almost Lost
107,6,763.64,2,1,3,213,Almost Lost
41,116,2144.53,3,4,4,344,Best Customers
34,27,111.97999999999999,3,2,1,321,Loyal Customers
227,69,1065.3500000000001,1,3,3,133,Big Spenders
240,15,246.04,1,1,1,111,Lost Customers
57,9,187.82999999999998,2,1,1,211,Almost Lost
129,94,1703.41,2,3,4,234,Big Spenders
59,294,1641.68,2,4,4,244,Big Spenders
21,45,153.92,3,3,1,331,Lost Customers
25,124,1064.11,3,4,3,343,Best Customers
8,142,1419.73,4,4,3,443,Best Customers
31,112,936.16,3,4,3,343,Best Customers
3,102,525.24,4,3,2,432,Lost Customers
307,1,550.8000000000001,1,1,2,112,Lost Customers
7,135,1875.1100000000001,4,4,4,444,Best Customers
28,69,556.95,3,3,2,332,Lost Customers
16,51,131.78,4,3,1,431,Lost Customers
100,30,498.42,2,2,2,222,Almost Lost
11,57,669.11,4,3,3,433,Best Customers
20,66,197.63,3,3,1,331,Lost Customers
14,81,1119.93,4,3,3,433,Best Customers
360,53,250.04,1,3,1,131,Lost Customers
10,69,8600.73,4,3,4,434,Best Customers
364,1,-152.64000000000001,1,1,1,111,Lost Customers
94,12,82.75,2,1,1,211,Almost Lost
77,55,1384.85,2,3,3,233,Big Spenders
138,14,644.3,2,1,2,212,Almost Lost
17,28,2288.13,3,2,4,324,Loyal Customers
24,136,2514.76,3,4,4,344,Best Customers
0,487,6204.46,4,4,4,444,Best Customers
45,11,2524.02,3,1,4,314,Loyal Customers
99,73,1200.6200000000001,2,3,3,233,Big Spenders
7,107,700.86,4,4,3,443,Best Customers
14,204,908.99,4,4,3,443,Best Customers
17,50,990.23,3,3,3,333,Best Customers
279,6,96.8,1,1,1,111,Lost Customers
13,33,523.11,4,2,2,422,Loyal Customers
22,6,363.9,3,1,2,312,Loyal Customers
123,1,175.2,2,1,1,211,Almost Lost
85,28,494.25,2,2,2,222,Almost Lost
300,12,306.6,1,1,2,112,Lost Customers
150,548,1944.32,1,4,4,144,Big Spenders
16,757,6612.18,4,4,4,444,Best Customers
93,9,243.36,2,1,1,211,Almost Lost
8,424,11891.18,4,4,4,444,Best Customers
156,183,781.36,1,4,3,143,Big Spenders
354,17,193.64,1,1,1,111,Lost Customers
45,32,160.57,3,2,1,321,Loyal Customers
14,87,537.74,4,3,2,432,Lost Customers
3,503,2611.58,4,4,4,444,Best Customers
85,1,228.96,2,1,1,211,Almost Lost
14,215,1159.52,4,4,3,443,Best Customers
178,9,110.75,1,1,1,111,Lost Customers
7,72,1256.19,4,3,3,433,Best Customers
35,27,587.15,3,2,2,322,Loyal Customers
128,8,1740.0,2,1,4,214,Almost Lost
50,16,1393.06,2,1,3,213,Almost Lost
311,19,178.22,1,2,1,121,Lost Customers
23,45,388.14,3,3,2,332,Lost Customers
302,59,365.85,1,3,2,132,Lost Customers
10,15,127.86,4,1,1,411,Loyal Customers
16,132,585.79,4,4,2,442,Lost Customers
48,29,488.2,3,2,2,322,Loyal Customers
238,35,312.23,1,2,2,122,Almost Lost
0,414,4455.73,4,4,4,444,Best Customers
12,468,4801.56,4,4,4,444,Best Customers
237,34,168.4,1,2,1,121,Lost Customers
22,128,1349.52,3,4,3,343,Best Customers
72,33,446.18,2,2,2,222,Almost Lost
16,87,423.89,4,3,2,432,Lost Customers
40,253,1342.68,3,4,3,343,Best Customers
39,57,646.92,3,3,2,332,Lost Customers
218,28,495.77,1,2,2,122,Almost Lost
189,71,372.5,1,3,2,132,Lost Customers
70,24,203.2,2,2,1,221,Almost Lost
23,419,3925.92,3,4,4,344,Best Customers
10,83,404.66,4,3,2,432,Lost Customers
8,110,20272.43,4,4,4,444,Best Customers
64,2,65.4,2,1,1,211,Almost Lost
3,51,199.29,4,3,1,431,Lost Customers
18,15,336.4,3,1,2,312,Loyal Customers
14,47,261.11,4,3,1,431,Lost Customers
7,28,2686.42,4,2,4,424,Loyal Customers
19,78,784.11,3,3,3,333,Best Customers
77,15,1259.56,2,1,3,213,Almost Lost
0,224,31300.079999999998,4,4,4,444,Best Customers
163,3,508.8,1,1,2,112,Lost Customers
306,62,457.91,1,3,2,132,Lost Customers
218,4,203.86999999999998,1,1,1,111,Lost Customers
38,27,7330.8,3,2,4,324,Loyal Customers
21,92,696.41,3,3,3,333,Best Customers
114,38,653.38,2,2,3,223,Almost Lost
125,213,2129.96,2,4,4,244,Big Spenders
4,59,2633.85,4,3,4,434,Best Customers
35,33,281.62,3,2,1,321,Loyal Customers
3,201,30300.82,4,4,4,444,Best Customers
0,94,967.22,4,3,3,433,Best Customers
329,116,1928.72,1,4,4,144,Big Spenders
162,2,32.65,1,1,1,111,Lost Customers
184,13,771.85,1,1,3,113,Lost Customers
15,64,1214.72,4,3,3,433,Best Customers
11,43,748.94,4,3,3,433,Best Customers
2,66,1258.06,4,3,3,433,Best Customers
43,6,778.0,3,1,3,313,Loyal Customers
79,14,507.84,2,1,2,212,Almost Lost
29,271,6838.34,3,4,4,344,Best Customers
41,30,463.46000000000004,3,2,2,322,Loyal Customers
10,208,4200.97,4,4,4,444,Best Customers
49,30,598.83,3,2,2,322,Loyal Customers
15,135,1853.1299999999999,4,4,4,444,Best Customers
44,28,663.63,3,2,3,323,Loyal Customers
18,43,759.17,3,3,3,333,Best Customers
3,272,5022.26,4,4,4,444,Best Customers
71,2,100.8,2,1,1,211,Almost Lost
0,343,17078.45,4,4,4,444,Best Customers
120,42,512.12,2,2,2,222,Almost Lost
32,14,265.76,3,1,1,311,Loyal Customers
312,43,403.3,1,3,2,132,Lost Customers
17,48,365.76,3,3,2,332,Lost Customers
87,54,303.15999999999997,2,3,2,232,Lost Customers
1,138,2333.42,4,4,4,444,Best Customers
1,9,216.29999999999998,4,1,1,411,Loyal Customers
246,19,378.3,1,2,2,122,Almost Lost
147,8,177.1,1,1,1,111,Lost Customers
28,140,2210.2599999999998,3,4,4,344,Best Customers
219,1,534.24,1,1,2,112,Lost Customers
147,135,2940.04,1,4,4,144,Big Spenders
176,9,120.9,1,1,1,111,Lost Customers
39,36,541.53,3,2,2,322,Loyal Customers
144,1,-4287.63,1,1,1,111,Lost Customers
1,279,2504.86,4,4,4,444,Best Customers
7,351,187482.17,4,4,4,444,Best Customers
0,107,1648.95,4,4,4,444,Best Customers
17,19,486.71999999999997,3,2,2,322,Loyal Customers
191,61,517.53,1,3,2,132,Lost Customers
203,8,131.7,1,1,1,111,Lost Customers
364,17,249.86,1,1,1,111,Lost Customers
126,19,1737.7,2,2,4,224,Almost Lost
14,54,316.5,4,3,2,432,Lost Customers
42,111,657.3,3,4,3,343,Best Customers
78,37,452.63,2,2,2,222,Almost Lost
22,111,757.46,3,4,3,343,Best Customers
50,28,662.94,2,2,3,223,Almost Lost
15,219,1881.36,4,4,4,444,Best Customers
157,9,289.96000000000004,1,1,1,111,Lost Customers
9,41,763.28,4,2,3,423,Loyal Customers
9,5,137.0,4,1,1,411,Loyal Customers
15,90,1843.06,4,3,4,434,Best Customers
44,78,1125.07,3,3,3,333,Best Customers
190,181,710.29,1,4,3,143,Big Spenders
78,14,194.37,2,1,1,211,Almost Lost
73,31,506.51,2,2,2,222,Almost Lost
3,83,1249.34,4,3,3,433,Best Customers
64,21,414.04,2,2,2,222,Almost Lost
260,24,396.87,1,2,2,122,Almost Lost
58,29,376.64,2,2,2,222,Almost Lost
0,86,1926.8799999999999,4,3,4,434,Best Customers
0,110,3541.92,4,4,4,444,Best Customers
247,12,374.57,1,1,2,112,Lost Customers
7,27,497.56,4,2,2,422,Loyal Customers
358,10,271.05,1,1,1,111,Lost Customers
75,17,272.22,2,1,1,211,Almost Lost
289,40,622.88,1,2,2,122,Almost Lost
16,5,1138.0,4,1,3,413,Loyal Customers
220,18,288.6,1,2,1,121,Lost Customers
8,28,689.1,4,2,3,423,Loyal Customers
2,38,558.96,4,2,2,422,Loyal Customers
205,140,2745.2799999999997,1,4,4,144,Big Spenders
161,52,1145.84,1,3,3,133,Big Spenders
69,16,294.29,2,1,2,212,Almost Lost
261,88,605.58,1,3,2,132,Lost Customers
280,22,387.31,1,2,2,122,Almost Lost
57,369,6100.74,2,4,4,244,Big Spenders
24,20,308.48,3,2,2,322,Loyal Customers
2,1076,88125.38,4,4,4,444,Best Customers
28,106,2920.04,3,4,4,344,Best Customers
71,6,513.2,2,1,2,212,Almost Lost
127,40,208.65,2,2,1,221,Almost Lost
30,87,639.02,3,3,2,332,Lost Customers
14,137,768.08,4,4,3,443,Best Customers
308,11,153.94,1,1,1,111,Lost Customers
16,83,1839.07,4,3,4,434,Best Customers
53,30,546.81,2,2,2,222,Almost Lost
23,46,721.9599999999999,3,3,3,333,Best Customers
1,73,1070.71,4,3,3,433,Best Customers
10,33,652.74,4,2,3,423,Loyal Customers
360,6,145.0,1,1,1,111,Lost Customers
359,9,422.70000000000005,1,1,2,112,Lost Customers
0,23,706.7,4,2,3,423,Loyal Customers
53,49,888.86,2,3,3,233,Big Spenders
0,260,3540.1,4,4,4,444,Best Customers
0,394,2385.0,4,4,4,444,Best Customers
120,15,293.45,2,1,2,212,Almost Lost
53,9,223.36,2,1,1,211,Almost Lost
279,13,164.4,1,1,1,111,Lost Customers
176,3,76.5,1,1,1,111,Lost Customers
29,75,897.62,3,3,3,333,Best Customers
25,9,98.42,3,1,1,311,Loyal Customers
8,26,570.4,4,2,2,422,Loyal Customers
269,25,170.75,1,2,1,121,Lost Customers
42,145,645.96,3,4,2,342,Lost Customers
371,2,-11.8,1,1,1,111,Lost Customers
217,17,-141.48,1,1,1,111,Lost Customers
23,6,148.86,3,1,1,311,Loyal Customers
196,42,267.16,1,2,1,121,Lost Customers
358,43,306.84,1,3,2,132,Lost Customers
42,51,909.96,3,3,3,333,Best Customers
129,2,1487.6,2,1,3,213,Almost Lost
0,88,1952.45,4,3,4,434,Best Customers
19,106,483.26,3,4,2,342,Lost Customers
205,6,157.9,1,1,1,111,Lost Customers
13,34,541.46,4,2,2,422,Loyal Customers
94,27,854.95,2,2,3,223,Almost Lost
18,46,167.62,3,3,1,331,Lost Customers
13,64,1107.38,4,3,3,433,Best Customers
23,49,454.01,3,3,2,332,Lost Customers
7,152,901.21,4,4,3,443,Best Customers
6,177,4012.56,4,4,4,444,Best Customers
331,29,344.14,1,2,2,122,Almost Lost
49,299,1498.51,3,4,3,343,Best Customers
70,12,226.75000000000003,2,1,1,211,Almost Lost
28,26,362.9,3,2,2,322,Loyal Customers
242,8,185.65,1,1,1,111,Lost Customers
7,417,3457.78,4,4,4,444,Best Customers
190,6,124.74,1,1,1,111,Lost Customers
4,52,440.2,4,3,2,432,Lost Customers
252,45,215.72,1,3,1,131,Lost Customers
0,452,10736.11,4,4,4,444,Best Customers
235,29,175.27,1,2,1,121,Lost Customers
6,36,1227.3,4,2,3,423,Loyal Customers
108,214,1133.07,2,4,3,243,Big Spenders
99,23,1240.2,2,2,3,223,Almost Lost
59,253,2404.17,2,4,4,244,Big Spenders
1,201,1479.22,4,4,3,443,Best Customers
72,167,2215.02,2,4,4,244,Big Spenders
3,215,3911.56,4,4,4,444,Best Customers
84,50,993.18,2,3,3,233,Big Spenders
11,83,388.79,4,3,2,432,Lost Customers
22,270,2827.93,3,4,4,344,Best Customers
213,55,2044.3700000000001,1,3,4,134,Big Spenders
17,13,161.67000000000002,3,1,1,311,Loyal Customers
238,9,116.00999999999999,1,1,1,111,Lost Customers
1,565,5050.77,4,4,4,444,Best Customers
49,15,-1165.3,3,1,1,311,Loyal Customers
216,63,309.36,1,3,2,132,Lost Customers
32,59,193.42,3,3,1,331,Lost Customers
40,238,1103.92,3,4,3,343,Best Customers
3,582,3947.87,4,4,4,444,Best Customers
52,142,1992.76,2,4,4,244,Big Spenders
22,319,4509.37,3,4,4,344,Best Customers
56,100,390.07,2,3,2,232,Lost Customers
129,14,329.6,2,1,2,212,Almost Lost
173,3,571.1999999999999,1,1,2,112,Lost Customers
5,78,971.58,4,3,3,433,Best Customers
311,77,218.52,1,3,1,131,Lost Customers
59,4,81.44,2,1,1,211,Almost Lost
20,27,1336.1,3,2,3,323,Loyal Customers
32,33,527.0500000000001,3,2,2,322,Loyal Customers
14,50,843.48,4,3,3,433,Best Customers
17,315,2047.0,3,4,4,344,Best Customers
80,5,75.75,2,1,1,211,Almost Lost
5,124,1784.12,4,4,4,444,Best Customers
169,26,503.59999999999997,1,2,2,122,Almost Lost
1,39,528.33,4,2,2,422,Loyal Customers
30,72,1242.34,3,3,3,333,Best Customers
35,297,2361.9700000000003,3,4,4,344,Best Customers
8,24,265.93,4,2,1,421,Loyal Customers
30,35,547.0600000000001,3,2,2,322,Loyal Customers
275,7,108.5,1,1,1,111,Lost Customers
86,5,621.66,2,1,2,212,Almost Lost
119,40,712.29,2,2,3,223,Almost Lost
372,8,101.55,1,1,1,111,Lost Customers
0,169,2768.98,4,4,4,444,Best Customers
218,54,995.6600000000001,1,3,3,133,Big Spenders
64,7,133.06,2,1,1,211,Almost Lost
60,92,1789.55,2,3,4,234,Big Spenders
134,53,861.74,2,3,3,233,Big Spenders
20,8,166.08,3,1,1,311,Loyal Customers
11,239,3886.67,4,4,4,444,Best Customers
24,270,4737.13,3,4,4,344,Best Customers
28,50,1175.88,3,3,3,333,Best Customers
276,22,117.55,1,2,1,121,Lost Customers
10,93,2571.7400000000002,4,3,4,434,Best Customers
72,82,1674.69,2,3,4,234,Big Spenders
10,23,485.88,4,2,2,422,Loyal Customers
3,161,2954.75,4,4,4,444,Best Customers
140,45,196.0,2,3,1,231,Lost Customers
25,90,1788.27,3,3,4,334,Best Customers
18,43,604.64,3,3,2,332,Lost Customers
3,18,728.16,4,2,3,423,Loyal Customers
65,117,2055.51,2,4,4,244,Big Spenders
0,15,347.75,4,1,2,412,Loyal Customers
42,68,3406.7200000000003,3,3,4,334,Best Customers
227,11,205.7,1,1,1,111,Lost Customers
15,61,1284.08,4,3,3,433,Best Customers
43,115,3106.62,3,4,4,344,Best Customers
0,228,1622.22,4,4,4,444,Best Customers
73,27,551.04,2,2,2,222,Almost Lost
0,721,20098.1,4,4,4,444,Best Customers
3,79,1383.27,4,3,3,433,Best Customers
1,321,16219.22,4,4,4,444,Best Customers
263,16,298.11,1,1,2,112,Lost Customers
52,30,1992.1100000000001,2,2,4,224,Almost Lost
23,11,184.4,3,1,1,311,Loyal Customers
9,119,2459.33,4,4,4,444,Best Customers
43,15,239.41,3,1,1,311,Loyal Customers
16,130,3191.53,4,4,4,444,Best Customers
6,286,5739.46,4,4,4,444,Best Customers
29,258,4748.45,3,4,4,344,Best Customers
357,19,290.40000000000003,1,2,1,121,Lost Customers
126,47,733.4399999999999,2,3,3,233,Big Spenders
135,18,187.02,2,2,1,221,Almost Lost
141,15,283.12,2,1,1,211,Almost Lost
131,35,765.34,2,2,3,223,Almost Lost
37,126,2201.05,3,4,4,344,Best Customers
235,19,338.95,1,2,2,122,Almost Lost
260,8,154.95,1,1,1,111,Lost Customers
16,146,2508.89,4,4,4,444,Best Customers
252,24,417.95,1,2,2,122,Almost Lost
29,80,1719.72,3,3,4,334,Best Customers
34,55,798.74,3,3,3,333,Best Customers
168,31,885.19,1,2,3,123,Almost Lost
2,108,1781.12,4,4,4,444,Best Customers
3,395,10097.37,4,4,4,444,Best Customers
184,5,152.4,1,1,1,111,Lost Customers
187,35,267.08,1,2,1,121,Lost Customers
169,7,137.45,1,1,1,111,Lost Customers
10,23,385.1,4,2,2,422,Loyal Customers
44,29,522.91,3,2,2,322,Loyal Customers
320,10,153.0,1,1,1,111,Lost Customers
200,1,326.4,1,1,2,112,Lost Customers
22,254,5505.79,3,4,4,344,Best Customers
231,6,139.35,1,1,1,111,Lost Customers
37,278,5367.8,3,4,4,344,Best Customers
25,50,1195.94,3,3,3,333,Best Customers
95,120,2380.64,2,4,4,244,Big Spenders
126,10,3276.4000000000005,2,1,4,214,Almost Lost
57,45,995.6500000000001,2,3,3,233,Big Spenders
15,198,3371.13,4,4,4,444,Best Customers
8,67,1042.55,4,3,3,433,Best Customers
3,169,2515.68,4,4,4,444,Best Customers
2,220,5288.83,4,4,4,444,Best Customers
78,83,878.2,2,3,3,233,Big Spenders
372,18,303.97,1,2,2,122,Almost Lost
38,35,692.19,3,2,3,323,Loyal Customers
53,43,700.63,2,3,3,233,Big Spenders
1,690,13110.02,4,4,4,444,Best Customers
8,26,337.49,4,2,2,422,Loyal Customers
8,10,168.24,4,1,1,411,Loyal Customers
18,99,1863.35,3,3,4,334,Best Customers
11,48,2786.05,4,3,4,434,Best Customers
112,15,355.11,2,1,2,212,Almost Lost
3,137,2291.08,4,4,4,444,Best Customers
234,8,98.8,1,1,1,111,Lost Customers
99,2,64.65,2,1,1,211,Almost Lost
177,35,674.52,1,2,3,123,Almost Lost
4,193,1797.57,4,4,4,444,Best Customers
358,1,80.64,1,1,1,111,Lost Customers
0,93,1739.92,4,3,4,434,Best Customers
0,742,5585.49,4,4,4,444,Best Customers
18,412,3456.7000000000003,3,4,4,344,Best Customers
16,95,834.99,4,3,3,433,Best Customers
21,25,287.59,3,2,1,321,Loyal Customers
32,19,712.78,3,2,3,323,Loyal Customers
262,1,15.0,1,1,1,111,Lost Customers
50,75,818.8199999999999,2,3,3,233,Big Spenders
158,57,371.88,1,3,2,132,Lost Customers
14,21,271.2,4,2,1,421,Loyal Customers
7,105,2273.1800000000003,4,4,4,444,Best Customers
12,313,3960.63,4,4,4,444,Best Customers
198,38,1143.27,1,2,3,123,Almost Lost
56,54,245.81,2,3,1,231,Lost Customers
10,53,182.77,4,3,1,431,Lost Customers
96,157,1215.46,2,4,3,243,Big Spenders
254,3,56.4,1,1,1,111,Lost Customers
24,194,665.86,3,4,3,343,Best Customers
20,84,642.17,3,3,2,332,Lost Customers
158,12,188.02,1,1,1,111,Lost Customers
71,67,283.47,2,3,1,231,Lost Customers
52,13,131.94,2,1,1,211,Almost Lost
84,72,278.74,2,3,1,231,Lost Customers
152,134,1865.19,1,4,4,144,Big Spenders
73,5,1117.9,2,1,3,213,Almost Lost
280,14,225.9,1,1,1,111,Lost Customers
26,190,1965.55,3,4,4,344,Best Customers
29,10,106.1,3,1,1,311,Loyal Customers
24,58,323.04,3,3,2,332,Lost Customers
179,46,350.39,1,3,2,132,Lost Customers
39,82,697.9,3,3,3,333,Best Customers
21,111,780.43,3,4,3,343,Best Customers
21,410,3026.08,3,4,4,344,Best Customers
36,104,1199.01,3,4,3,343,Best Customers
81,147,1251.84,2,4,3,243,Big Spenders
73,10,512.31,2,1,2,212,Almost Lost
10,43,546.04,4,3,2,432,Lost Customers
15,64,4627.62,4,3,4,434,Best Customers
3,872,7677.71,4,4,4,444,Best Customers
12,141,732.16,4,4,3,443,Best Customers
13,378,1714.6,4,4,4,444,Best Customers
36,17,36.56,3,1,1,311,Loyal Customers
3,33,387.68,4,2,2,422,Loyal Customers
71,49,3661.0699999999997,2,3,4,234,Big Spenders
190,5,-24.05,1,1,1,111,Lost Customers
50,13,298.4,2,1,2,212,Almost Lost
4,220,1995.46,4,4,4,444,Best Customers
8,82,1599.97,4,3,3,433,Best Customers
298,30,889.24,1,2,3,123,Almost Lost
1,23,398.7,4,2,2,422,Loyal Customers
32,2,35.400000000000006,3,1,1,311,Loyal Customers
49,61,155.37,3,3,1,331,Lost Customers
2,61,350.64,4,3,2,432,Lost Customers
46,24,110.21000000000001,3,2,1,321,Loyal Customers
41,172,1560.53,3,4,3,343,Best Customers
26,137,2312.7,3,4,4,344,Best Customers
41,56,338.8,3,3,2,332,Lost Customers
1,7983,40340.78,4,4,4,444,Best Customers
302,37,205.48,1,2,1,121,Lost Customers
106,5,51.559999999999995,2,1,1,211,Almost Lost
84,1,2033.1,2,1,4,214,Almost Lost
80,51,901.1999999999999,2,3,3,233,Big Spenders
217,26,605.8000000000001,1,2,2,122,Almost Lost
301,312,5288.63,1,4,4,144,Big Spenders
11,24,114.34,4,2,1,421,Loyal Customers
184,15,311.26,1,1,2,112,Lost Customers
372,17,208.97,1,1,1,111,Lost Customers
1,17,1393.79,4,1,3,413,Loyal Customers
2,56,26763.34,4,3,4,434,Best Customers
5,199,5155.66,4,4,4,444,Best Customers
304,25,148.21,1,2,1,121,Lost Customers
368,58,252.8,1,3,1,131,Lost Customers
2,223,2059.2,4,4,4,444,Best Customers
323,11,330.9,1,1,2,112,Lost Customers
58,148,3160.0,2,4,4,244,Big Spenders
12,102,597.5,4,3,2,432,Lost Customers
30,389,10158.54,3,4,4,344,Best Customers
142,10,325.7,2,1,2,212,Almost Lost
29,81,622.75,3,3,2,332,Lost Customers
106,40,428.18,2,2,2,222,Almost Lost
1,280,1889.4,4,4,4,444,Best Customers
204,10,155.9,1,1,1,111,Lost Customers
79,46,1764.3600000000001,2,3,4,234,Big Spenders
184,47,658.26,1,3,3,133,Big Spenders
169,12,237.61,1,1,1,111,Lost Customers
43,26,379.45,3,2,2,322,Loyal Customers
173,6,178.51999999999998,1,1,1,111,Lost Customers
364,26,458.92,1,2,2,122,Almost Lost
303,8,133.35000000000002,1,1,1,111,Lost Customers
2,145,671.77,4,4,3,443,Best Customers
3,117,717.45,4,4,3,443,Best Customers
11,64,190.19,4,3,1,431,Lost Customers
31,109,899.61,3,4,3,343,Best Customers
128,10,111.35,2,1,1,211,Almost Lost
18,81,525.78,3,3,2,332,Lost Customers
211,21,203.87,1,2,1,121,Lost Customers
322,94,602.09,1,3,2,132,Lost Customers
161,34,203.85999999999999,1,2,1,121,Lost Customers
55,28,244.1,2,2,1,221,Almost Lost
224,16,112.25,1,1,1,111,Lost Customers
71,193,1119.81,2,4,3,243,Big Spenders
43,16,98.0,3,1,1,311,Loyal Customers
22,2,256.32,3,1,1,311,Loyal Customers
172,115,541.1,1,4,2,142,Lost Customers
84,28,152.06,2,2,1,221,Almost Lost
158,32,155.8,1,2,1,121,Lost Customers
164,11,15.0,1,1,1,111,Lost Customers
28,19,110.38,3,2,1,321,Loyal Customers
20,39,178.92,3,2,1,321,Loyal Customers
70,34,800.24,2,2,3,223,Almost Lost
246,12,72.9,1,1,1,111,Lost Customers
373,58,243.28,1,3,1,131,Lost Customers
8,39,366.23,4,2,2,422,Loyal Customers
309,40,295.61,1,2,2,122,Almost Lost
58,59,411.6,2,3,2,232,Lost Customers
3,80,336.43,4,3,2,432,Lost Customers
44,94,341.28,3,3,2,332,Lost Customers
87,23,1304.04,2,2,3,223,Almost Lost
3,696,4204.1,4,4,4,444,Best Customers
63,145,826.52,2,4,3,243,Big Spenders
281,1,207.50000000000003,1,1,1,111,Lost Customers
0,38,2894.33,4,2,4,424,Loyal Customers
372,1,244.08,1,1,1,111,Lost Customers
132,21,397.29,2,2,2,222,Almost Lost
44,23,212.54,3,2,1,321,Loyal Customers
10,6,834.5,4,1,3,413,Loyal Customers
35,39,1740.48,3,2,4,324,Loyal Customers
133,65,408.36,2,3,2,232,Lost Customers
28,90,1331.57,3,3,3,333,Best Customers
51,21,704.25,2,2,3,223,Almost Lost
137,29,145.79,2,2,1,221,Almost Lost
4,77,389.84,4,3,2,432,Lost Customers
8,43,4301.22,4,3,4,434,Best Customers
159,12,99.14,1,1,1,111,Lost Customers
